0.144,0.012769,1
0.145,0.01314,1
0.146,0.0137,1
0.147,0.013848,1
0.148,0.014362,1
0.149,0.014592,1
0.15,0.014962,-1
0.151,0.014131,-1
0.152,0.013489,-1
0.153,0.013013,-1
0.154,0.012508,-1
0.155,0.012115,-1
0.156,0.011799,-1
0.157,0.0113,-1
0.158,0.010714,-1
0.159,0.01066,-1
0.16,0.0097995,-1
0.161,0.0096031,-1
0.162,0.0091567,-1
0.163,0.0087777,-1
0.164,0.0085837,-1
0.165,0.008042,-1
0.166,0.0072789,-1
0.167,0.0072668,-1
0.168,0.0068299,-1
0.169,0.0061306,-1
0.17,0.0055561,-1
0.171,0.0048544,-1
0.172,0.00469,-1
0.173,0.0040394,-1
0.174,0.0035012,-1
0.175,0.003581,-1
0.176,0.0028734,-1
0.177,0.0022469,-1
0.178,0.0022984,-1
0.179,0.0018011,-1
0.18,0.0016982,-1
0.181,0.0010312,-1
0.182,0.00044331,-1
0.183,0.00042879,-1
0.184,-0.00062048,-1
0.185,-0.00050953,-1
0.186,-0.0012702,-1
0.187,-0.0013861,-1
0.188,-0.0018755,-1
0.189,-0.0024883,-1
0.19,-0.0029076,-1
0.191,-0.002653,-1
0.192,-0.0033341,-1
0.193,-0.0037956,-1
0.194,-0.0042952,-1
0.195,-0.0043862,-1
0.196,-0.005277,-1
0.197,-0.0053967,-1
0.198,-0.0059932,-1
0.199,-0.0061143,-1
0.2,-0.0065227,1
0.201,-0.0062801,1
0.202,-0.0058119,1
0.203,-0.0047841,1
0.204,-0.0045493,1
0.205,-0.0040625,1
0.206,-0.0035687,1
0.207,-0.0036602,1
0.208,-0.0030501,1
0.209,-0.0029256,1
0.21,-0.0023294,1
0.211,-0.0018334,1
0.212,-0.0014106,1
0.213,-0.00067734,1
0.214,-0.00062363,1
0.215,-0.00035522,1
0.216,0.00062067,1
0.217,0.00084721,1
0.218,0.0012601,1
0.219,0.0013819,1
0.22,0.0020279,1
0.221,0.0025749,1
0.222,0.0025952,1
0.223,0.0028887,1
0.224,0.0036154,1
0.225,0.0039623,1
0.226,0.0043937,1
0.227,0.0046566,1
0.228,0.004912,1
0.229,0.0052086,1
0.23,0.0053883,1
0.231,0.0060273,1
0.232,0.0066297,1
0.233,0.0065892,1
0.234,0.0069659,1
0.235,0.0071878,1
0.236,0.0079261,1
0.237,0.008244,1
0.238,0.0087335,1
0.239,0.0088423,1
0.24,0.0092283,1
0.241,0.0098198,1
0.242,0.010118,1
0.243,0.010656,1
0.244,0.010744,1
0.245,0.011061,1
0.246,0.011566,1
0.247,0.011803,1
0.248,0.011804,1
0.249,0.012109,1
0.25,0.012761,-1
0.251,0.012519,-1
0.252,0.011935,-1
0.253,0.011665,-1
0.254,0.010755,-1
0.255,0.010329,-1
0.256,0.0096715,-1
0.257,0.0095361,-1
0.258,0.0091031,-1
0.259,0.0085794,-1
0.26,0.0083451,-1
0.261,0.0081155,-1
0.262,0.0071989,-1
0.263,0.0071224,-1
0.264,0.0061879,-1
0.265,0.0058687,-1
0.266,0.0057612,-1
0.267,0.0055111,-1
0.268,0.0044121,-1
0.269,0.0042478,-1
0.27,0.004132,-1
0.271,0.003796,-1
0.272,0.0029947,-1
0.273,0.0027197,-1
0.274,0.0024994,-1
0.275,0.001896,-1
0.276,0.0010613,-1
0.277,0.00063707,-1
0.278,0.00029881,-1
0.279,0.00012201,-1
0.28,-0.00057975,-1
0.281,-0.00069175,-1
0.282,-0.0011746,-1
0.283,-0.0011974,-1
0.284,-0.0021538,-1
0.285,-0.0023506,-1
0.286,-0.0026173,-1
0.287,-0.0029124,-1
0.288,-0.0034595,-1
0.289,-0.0036772,-1
0.29,-0.0042845,-1
0.291,-0.004781,-1
0.292,-0.004862,-1
0.293,-0.005037,-1
0.294,-0.0057382,-1
0.295,-0.0060086,-1
0.296,-0.0063747,-1
0.297,-0.006566,-1
0.298,-0.0068552,-1
0.299,-0.007547,-1
0.3,-0.0080913,1
0.301,-0.0071291,1
0.302,-0.0069669,1
0.303,-0.0069438,1
0.304,-0.0059905,1
0.305,-0.0058102,1
0.306,-0.0055529,1
0.307,-0.0046827,1
0.308,-0.0044519,1
0.309,-0.0040673,1
0.31,-0.0034191,1
0.311,-0.0034359,1
0.312,-0.0030652,1
0.313,-0.0023144,1
0.314,-0.0015493,1
0.315,-0.0012564,1
0.316,-0.00069611,1
0.317,-0.0005748,1
0.318,-0.00023852,1
0.319,-0.0002019,1
0.32,0.00073088,1
0.321,0.0010395,1
0.322,0.0016863,1
0.323,0.0018833,1
0.324,0.0019998,1
0.325,0.0027019,1
0.326,0.0029589,1
0.327,0.0031117,1
0.328,0.0038091,1
0.329,0.0038065,1
0.33,0.0045777,1
0.331,0.0048422,1
0.332,0.0051513,1
0.333,0.0058181,1
0.334,0.0060446,1
0.335,0.0060346,1
0.336,0.0063669,1
0.337,0.006774,1
0.338,0.007352,1
0.339,0.0074929,1
0.34,0.008253,1
0.341,0.0083746,1
0.342,0.0086838,1
0.343,0.0092935,1
0.344,0.0094793,1
0.345,0.010037,1
0.346,0.01056,1
0.347,0.010671,1
0.348,0.010724,1
0.349,0.011286,1
0.35,0.011854,-1
0.351,0.011516,-1
0.352,0.010449,-1
0.353,0.010485,-1
0.354,0.010195,-1
0.355,0.0094896,-1
0.356,0.0087239,-1
0.357,0.0086503,-1
0.358,0.0079101,-1
0.359,0.0077214,-1
0.36,0.0071851,-1
0.361,0.0065918,-1
0.362,0.0063798,-1
0.363,0.0061596,-1
0.364,0.0058165,-1
0.365,0.004924,-1
0.366,0.0047103,-1
0.367,0.0041585,-1
0.368,0.0040145,-1
0.369,0.0034542,-1
0.37,0.0032369,-1
0.371,0.0024013,-1
0.372,0.0020426,-1
0.373,0.0017444,-1
0.374,0.0014616,-1
0.375,0.00095831,-1
0.376,0.00042056,-1
0.377,-2.9151e-06,-1
0.378,-0.00064428,-1
0.379,-0.00075329,-1
0.38,-0.0014845,-1
0.381,-0.0012097,-1
0.382,-0.0020873,-1
0.383,-0.0026367,-1
0.384,-0.0025854,-1
0.385,-0.0035085,-1
0.386,-0.0034696,-1
0.387,-0.0041129,-1
0.388,-0.0046122,-1
0.389,-0.0045634,-1
0.39,-0.0049342,-1
0.391,-0.0052337,-1
0.392,-0.0056384,-1
0.393,-0.0059285,-1
0.394,-0.0062719,-1
0.395,-0.007166,-1
0.396,-0.0069501,-1
0.397,-0.0079777,-1
0.398,-0.0082011,-1
0.399,-0.008105,-1
0.4,-0.0084221,1
0.401,-0.0086793,1
0.402,-0.0082442,1
0.403,-0.0077166,1
0.404,-0.0066903,1
0.405,-0.0065249,1
0.406,-0.0060967,1
0.407,-0.0055098,1
0.408,-0.0055492,1
0.409,-0.0047598,1
0.41,-0.0046587,1
0.411,-0.0041506,1
0.412,-0.0032534,1
0.413,-0.0031859,1
0.414,-0.0026839,1
0.415,-0.0020917,1
0.416,-0.0022556,1
0.417,-0.0012981,1
0.418,-0.00082066,1
0.419,-0.0010053,1
0.42,-0.00040804,1
0.421,-8.0646e-05,1
0.422,0.00064206,1
0.423,0.0010793,1
0.424,0.0014143,1
0.425,0.0018786,1
0.426,0.0023448,1
0.427,0.002494,1
0.428,0.0032484,1
0.429,0.0034049,1
0.43,0.003805,1
0.431,0.0039444,1
0.432,0.0048861,1
0.433,0.0047094,1
0.434,0.0053695,1
0.435,0.0055856,1
0.436,0.0062436,1
0.437,0.0066316,1
0.438,0.0066688,1
0.439,0.0074475,1
0.44,0.0075093,1
0.441,0.0078264,1
0.442,0.0085926,1
0.443,0.0084595,1
0.444,0.0091569,1
0.445,0.0092105,1
0.446,0.0096989,1
0.447,0.0097158,1
0.448,0.01049,1
0.449,0.011001,1
0.45,0.011389,-1
0.451,0.010253,-1
0.452,0.010406,-1
0.453,0.0096728,-1
0.454,0.0091169,-1
0.455,0.0086197,-1
0.456,0.0086646,-1
0.457,0.0079237,-1
0.458,0.0073762,-1
0.459,0.0069855,-1
0.46,0.0065471,-1
0.461,0.0063019,-1
0.462,0.0055699,-1
0.463,0.0051454,-1
0.464,0.0051216,-1
0.465,0.0040131,-1
0.466,0.0043315,-1
0.467,0.0038376,-1
0.468,0.0034717,-1
0.469,0.0029215,-1
0.47,0.001917,-1
0.471,0.001939,-1
0.472,0.0016746,-1
0.473,0.0013517,-1
0.474,0.000606,-1
0.475,0.00046932,-1
0.476,-1.4301e-05,-1
0.477,-0.00078412,-1
0.478,-0.00072642,-1
0.479,-0.001657,-1
0.48,-0.0019727,-1
0.481,-0.0022242,-1
0.482,-0.0021652,-1
0.483,-0.0025948,-1
0.484,-0.0033828,-1
0.485,-0.0038422,-1
0.486,-0.0040022,-1
0.487,-0.0046555,-1
0.488,-0.0051949,-1
0.489,-0.0051202,-1
0.49,-0.0057744,-1
0.491,-0.0061561,-1
0.492,-0.0066869,-1
0.493,-0.006544,-1
0.494,-0.0069587,-1
0.495,-0.0077665,-1
0.496,-0.0080139,-1
0.497,-0.0083359,-1
0.498,-0.0087413,-1
0.499,-0.0090855,-1
0.5,-0.0094937,1
0.501,-0.0088868,1
0.502,-0.0083221,1
0.503,-0.0079883,1
0.504,-0.0071791,1
0.505,-0.0066958,1
0.506,-0.0065088,1
0.507,-0.0065347,1
0.508,-0.0059533,1
0.509,-0.0049296,1
0.51,-0.0046479,1
0.511,-0.0040718,1
0.512,-0.0038166,1
0.513,-0.0033165,1
0.514,-0.0029214,1
0.515,-0.0028967,1
0.516,-0.002622,1
0.517,-0.002117,1
0.518,-0.0017161,1
0.519,-0.00091191,1
0.52,-0.0006738,1
0.521,-0.0005913,1
0.522,-1.6195e-05,1
0.523,0.0003816,1
0.524,0.00080998,1
0.525,0.0010993,1
0.526,0.0017181,1
0.527,0.0018438,1
0.528,0.0026769,1
0.529,0.0032459,1
0.53,0.0034932,1
0.531,0.0040005,1
0.532,0.0041075,1
0.533,0.0047768,1
0.534,0.0046924,1
0.535,0.0051867,1
0.536,0.0055009,1
0.537,0.006172,1
0.538,0.0062758,1
0.539,0.006598,1
0.54,0.0068204,1
0.541,0.0071078,1
0.542,0.0076392,1
0.543,0.0083688,1
0.544,0.0083388,1
0.545,0.0087028,1
0.546,0.0091993,1
0.547,0.0096579,1
0.548,0.009837,1
0.549,0.010204,1
0.55,0.011039,-1
0.551,0.0099789,-1
0.552,0.010001,-1
0.553,0.0095675,-1
0.554,0.0086592,-1
0.555,0.0080576,-1
0.556,0.0079558,-1
0.557,0.0077521,-1
0.558,0.0069435,-1
0.559,0.0067042,-1
0.56,0.0063815,-1
0.561,0.0059497,-1
0.562,0.0051365,-1
0.563,0.0051999,-1
0.564,0.0042511,-1
0.565,0.0042616,-1
0.566,0.0038909,-1
0.567,0.0033291,-1
0.568,0.0029648,-1
0.569,0.0020692,-1
0.57,0.0022384,-1
0.571,0.0015472,-1
0.572,0.00097678,-1
0.573,0.00084016,-1
0.574,0.00046941,-1
0.575,-0.00019763,-1
0.576,-0.00041911,-1
0.577,-0.00073938,-1
0.578,-0.0011649,-1
0.579,-0.0020661,-1
0.58,-0.0019679,-1
0.581,-0.0021675,-1
0.582,-0.0029242,-1
0.583,-0.0029647,-1
0.584,-0.0035764,-1
0.585,-0.0042557,-1
0.586,-0.0042107,-1
0.587,-0.0045561,-1
0.588,-0.0055679,-1
0.589,-0.0057965,-1
0.59,-0.0056737,-1
0.591,-0.0061853,-1
0.592,-0.0067146,-1
0.593,-0.0073797,-1
0.594,-0.0072574,-1
0.595,-0.0078437,-1
0.596,-0.0081315,-1
0.597,-0.0082582,-1
0.598,-0.0091905,-1
0.599,-0.0094951,-1
0.6,-0.0096002,1
0.601,-0.008968,1
0.602,-0.0086762,1
0.603,-0.0080623,1
0.604,-0.007788,1
0.605,-0.0075147,1
0.606,-0.0069171,1
0.607,-0.0063332,1
0.608,-0.0058827,1
0.609,-0.0059396,1
0.61,-0.0054477,1
0.611,-0.0049109,1
0.612,-0.0044185,1
0.613,-0.0035179,1
0.614,-0.0033348,1
0.615,-0.003017,1
0.616,-0.0028151,1
0.617,-0.0020085,1
0.618,-0.0016181,1
0.619,-0.0014393,1
0.62,-0.00086875,1
0.621,-0.00042866,1
0.622,-6.299e-05,1
0.623,0.00060549,1
0.624,0.00065751,1
0.625,0.0013984,1
0.626,0.0015002,1
0.627,0.0017097,1
0.628,0.0024478,1
0.629,0.0029436,1
0.63,0.0033706,1
0.631,0.0036377,1
0.632,0.0034801,1
0.633,0.0038667,1
0.634,0.0043713,1
0.635,0.004752,1
0.636,0.0055263,1
0.637,0.0058437,1
0.638,0.0059218,1
0.639,0.0060621,1
0.64,0.0064549,1
0.641,0.0071805,1
0.642,0.0075511,1
0.643,0.0078466,1
0.644,0.0083237,1
0.645,0.0085937,1
0.646,0.0093715,1
0.647,0.0095814,1
0.648,0.0094462,1
0.649,0.010316,1
0.65,0.010219,-1
0.651,0.0097136,-1
0.652,0.0094956,-1
0.653,0.0088248,-1
0.654,0.008627,-1
0.655,0.0083723,-1
0.656,0.0080481,-1
0.657,0.0074312,-1
0.658,0.0065416,-1
0.659,0.0065234,-1
0.66,0.005644,-1
0.661,0.00539,-1
0.662,0.004701,-1
0.663,0.0047517,-1
0.664,0.0043919,-1
0.665,0.0041639,-1
0.666,0.0035663,-1
0.667,0.0033059,-1
0.668,0.0028355,-1
0.669,0.0024104,-1
0.67,0.0020964,-1
0.671,0.0010468,-1
0.672,0.0011379,-1
0.673,0.00047463,-1
0.674,-0.00016545,-1
0.675,-0.00036071,-1
0.676,-0.00097772,-1
0.677,-0.0011396,-1
0.678,-0.0017223,-1
0.679,-0.0021748,-1
0.68,-0.0023481,-1
0.681,-0.0030515,-1
0.682,-0.0034337,-1
0.683,-0.0032171,-1
0.684,-0.0042236,-1
0.685,-0.0045416,-1
0.686,-0.004596,-1
0.687,-0.0052747,-1
0.688,-0.0052636,-1
0.689,-0.0058812,-1
0.69,-0.005974,-1
0.691,-0.0066131,-1
0.692,-0.0067203,-1
0.693,-0.00688,-1
0.694,-0.0078072,-1
0.695,-0.0076967,-1
0.696,-0.0083828,-1
0.697,-0.0088904,-1
0.698,-0.0091973,-1
0.699,-0.0091308,-1
0.7,-0.0099436,1
0.701,-0.0096,1
0.702,-0.0089386,1
0.703,-0.0087121,1
0.704,-0.0083218,1
0.705,-0.0075442,1
0.706,-0.0073465,1
0.707,-0.0067054,1
0.708,-0.0064691,1
0.709,-0.0058873,1
0.71,-0.0053429,1
0.711,-0.0047886,1
0.712,-0.0048493,1
0.713,-0.0037852,1
0.714,-0.0038911,1
0.715,-0.0032285,1
0.716,-0.0027059,1
0.717,-0.0020537,1
0.718,-0.0016598,1
0.719,-0.0012821,1
0.72,-0.00092926,1
0.721,-0.00035332,1
0.722,-0.00020012,1
0.723,-0.00019591,1
0.724,0.00080882,1
0.725,0.00082454,1
0.726,0.0015491,1
0.727,0.0014108,1
0.728,0.0019215,1
0.729,0.0021487,1
0.73,0.0029539,1
0.731,0.0036176,1
0.732,0.0035594,1
0.733,0.0040856,1
0.734,0.0045135,1
0.735,0.0051602,1
0.736,0.004907,1
0.737,0.0054932,1
0.738,0.0056172,1
0.739,0.0059708,1
0.74,0.0069717,1
0.741,0.0072644,1
0.742,0.007353,1
0.743,0.0074309,1
0.744,0.0081458,1
0.745,0.0087526,1
0.746,0.0088527,1
0.747,0.0091964,1
0.748,0.0093698,1
0.749,0.0098417,1
0.75,0.010405,-1
0.751,0.0098971,-1
0.752,0.0092774,-1
0.753,0.0088516,-1
0.754,0.0082114,-1
0.755,0.0083687,-1
0.756,0.007686,-1
0.757,0.0067464,-1
0.758,0.0069885,-1
0.759,0.0063478,-1
0.76,0.0059351,-1
0.761,0.005771,-1
0.762,0.0050984,-1
0.763,0.0044893,-1
0.764,0.004322,-1
0.765,0.0034474,-1
0.766,0.0028924,-1
0.767,0.0024631,-1
0.768,0.0024822,-1
0.769,0.0020569,-1
0.77,0.0017131,-1
0.771,0.00086241,-1
0.772,0.00077443,-1
0.773,0.00024633,-1
0.774,5.6507e-05,-1
0.775,-0.00076977,-1
0.776,-0.00090958,-1
0.777,-0.0014088,-1
0.778,-0.001571,-1
0.779,-0.0019903,-1
0.78,-0.0024046,-1
0.781,-0.0024615,-1
0.782,-0.0035785,-1
0.783,-0.0036529,-1
0.784,-0.0038982,-1
0.785,-0.0044457,-1
0.786,-0.0045975,-1
0.787,-0.0051498,-1
0.788,-0.0057027,-1
0.789,-0.0059102,-1
0.79,-0.0064929,-1
0.791,-0.0062758,-1
0.792,-0.0071398,-1
0.793,-0.0074988,-1
0.794,-0.0081235,-1
0.795,-0.0081633,-1
0.796,-0.0086692,-1
0.797,-0.0088076,-1
0.798,-0.0089547,-1
0.799,-0.0092759,-1
0.8,-0.010116,1
0.801,-0.0094129,1
0.802,-0.0092922,1
0.803,-0.0085561,1
0.804,-0.0080745,1
0.805,-0.0072569,1
0.806,-0.0073106,1
0.807,-0.0066301,1
0.808,-0.0063075,1
0.809,-0.0055606,1
0.81,-0.0054536,1
0.811,-0.004827,1
0.812,-0.0045696,1
0.813,-0.0040915,1
0.814,-0.0037194,1
0.815,-0.0029718,1
0.816,-0.0026439,1
0.817,-0.0022362,1
0.818,-0.0018135,1
0.819,-0.0012968,1
0.82,-0.001548,1
0.821,-0.00075979,1
0.822,-0.00034125,1
0.823,0.0002205,1
0.824,0.00017344,1
0.825,0.00061978,1
0.826,0.00084161,1
0.827,0.0016464,1
0.828,0.0020776,1
0.829,0.0027253,1
0.83,0.0025399,1
0.831,0.0033369,1
0.832,0.0032411,1
0.833,0.003739,1
0.834,0.004347,1
0.835,0.0043169,1
0.836,0.0051591,1
0.837,0.0056435,1
0.838,0.0057076,1
0.839,0.0058375,1
0.84,0.0066721,1
0.841,0.0066845,1
0.842,0.0070886,1
0.843,0.0074536,1
0.844,0.0079989,1
0.845,0.0085714,1
0.846,0.0084768,1
0.847,0.0094348,1
0.848,0.0096145,1
0.849,0.0094607,1
0.85,0.010553,-1
0.851,0.0097479,-1
0.852,0.0095822,-1
0.853,0.0085256,-1
0.854,0.0082575,-1
0.855,0.0077645,-1
0.856,0.0077061,-1
0.857,0.0073371,-1
0.858,0.0064838,-1
0.859,0.0065515,-1
0.86,0.0060684,-1
0.861,0.0050562,-1
0.862,0.0050659,-1
0.863,0.0043195,-1
0.864,0.0041887,-1
0.865,0.0037087,-1
0.866,0.0029991,-1
0.867,0.0026853,-1
0.868,0.0023021,-1
0.869,0.001908,-1
0.87,0.0012597,-1
0.871,0.0011184,-1
0.872,0.00071403,-1
0.873,0.00052438,-1
0.874,-2.7188e-05,-1
0.875,-0.00071833,-1
0.876,-0.00082927,-1
0.877,-0.0016364,-1
0.878,-0.001902,-1
0.879,-0.0021192,-1
0.88,-0.0026779,-1
0.881,-0.0032924,-1
0.882,-0.0032481,-1
0.883,-0.004068,-1
0.884,-0.0042574,-1
0.885,-0.0041461,-1
0.886,-0.0046904,-1
0.887,-0.0051718,-1
0.888,-0.0055176,-1
0.889,-0.0061082,-1
0.89,-0.0066531,-1
0.891,-0.0070382,-1
0.892,-0.0070903,-1
0.893,-0.0072469,-1
0.894,-0.0079229,-1
0.895,-0.0078894,-1
0.896,-0.0082105,-1
0.897,-0.0089892,-1
0.898,-0.009249,-1
0.899,-0.0092519,-1
0.9,-0.0098759,1
0.901,-0.0093304,1
0.902,-0.0090084,1
0.903,-0.0087093,1
0.904,-0.0082129,1
0.905,-0.0079923,1
0.906,-0.0069208,1
0.907,-0.0069965,1
0.908,-0.0063456,1
0.909,-0.0056,1
0.91,-0.0055878,1
0.911,-0.0052052,1
0.912,-0.0049641,1
0.913,-0.0040914,1
0.914,-0.004144,1
0.915,-0.0033626,1
0.916,-0.0033498,1
0.917,-0.0028399,1
0.918,-0.0019292,1
0.919,-0.0014714,1
0.92,-0.0013632,1
0.921,-0.0012003,1
0.922,-0.00027431,1
0.923,-0.00017805,1
0.924,0.00070683,1
0.925,0.00051929,1
0.926,0.00098301,1
0.927,0.0012565,1
0.928,0.0018787,1
0.929,0.0022082,1
0.93,0.0023751,1
0.931,0.0029765,1
0.932,0.0031802,1
0.933,0.0038735,1
0.934,0.0040858,1
0.935,0.0044831,1
0.936,0.0047528,1
0.937,0.0056968,1
0.938,0.0054776,1
0.939,0.0058539,1
0.94,0.006678,1
0.941,0.0066033,1
0.942,0.0069891,1
0.943,0.0075576,1
0.944,0.0076374,1
0.945,0.0085396,1
0.946,0.0089549,1
0.947,0.0087459,1
0.948,0.0091143,1
0.949,0.0093874,1
0.95,0.010505,-1
0.951,0.0096112,-1
0.952,0.0090784,-1
0.953,0.0090299,-1
0.954,0.0083747,-1
0.955,0.0075728,-1
0.956,0.0077319,-1
0.957,0.0073266,-1
0.958,0.0062351,-1
0.959,0.0063413,-1
0.96,0.0058138,-1
0.961,0.0053513,-1
0.962,0.0051163,-1
0.963,0.0041518,-1
0.964,0.0043521,-1
0.965,0.0036507,-1
0.966,0.0031361,-1
0.967,0.0025096,-1
0.968,0.0021053,-1
0.969,0.0018712,-1
0.97,0.0017928,-1
0.971,0.0011886,-1
0.972,0.00082224,-1
0.973,0.00048221,-1
0.974,-0.00029682,-1
0.975,-0.00078649,-1
0.976,-0.00071307,-1
0.977,-0.0010702,-1
0.978,-0.0019101,-1
0.979,-0.0020321,-1
0.98,-0.0023602,-1
0.981,-0.002632,-1
0.982,-0.0033159,-1
0.983,-0.0039557,-1
0.984,-0.00385,-1
0.985,-0.0041193,-1
0.986,-0.004614,-1
0.987,-0.0048905,-1
0.988,-0.0059613,-1
0.989,-0.0063234,-1
0.99,-0.0065777,-1
0.991,-0.006811,-1
0.992,-0.0073977,-1
0.993,-0.0071383,-1
0.994,-0.0080971,-1
0.995,-0.0080599,-1
0.996,-0.0089161,-1
0.997,-0.0091687,-1
0.998,-0.0089158,-1
0.999,-0.0093122,-1
1,-0.010307,1
1.001,-0.0093173,1
1.002,-0.0094498,1
1.003,-0.0082454,1
1.004,-0.0078163,1
1.005,-0.0077568,1
1.006,-0.0075251,1
1.007,-0.0072192,1
1.008,-0.006498,1
1.009,-0.005655,1
1.01,-0.0056499,1
1.011,-0.0052589,1
1.012,-0.0049043,1
1.013,-0.0045793,1
1.014,-0.0040306,1
1.015,-0.0031119,1
1.016,-0.0030189,1
1.017,-0.0027049,1
1.018,-0.0018058,1
1.019,-0.0014059,1
1.02,-0.0011324,1
1.021,-0.00086039,1
1.022,-0.00036411,1
1.023,-0.00033361,1
1.024,-8.871e-05,1
1.025,0.00074584,1
1.026,0.0012364,1
1.027,0.0017225,1
1.028,0.0020429,1
1.029,0.0020408,1
1.03,0.0024475,1
1.031,0.0029519,1
1.032,0.0032103,1
1.033,0.0036883,1
1.034,0.0046063,1
1.035,0.0049743,1
1.036,0.0049448,1
1.037,0.0051436,1
1.038,0.0057359,1
1.039,0.0060546,1
1.04,0.0067975,1
1.041,0.0070058,1
1.042,0.0075251,1
1.043,0.0079017,1
1.044,0.0079977,1
1.045,0.0086777,1
1.046,0.0090575,1
1.047,0.0088299,1
1.048,0.0097092,1
1.049,0.010116,1
1.05,0.0097914,-1
1.051,0.0096173,-1
1.052,0.0089024,-1
1.053,0.0084545,-1
1.054,0.0079693,-1
1.055,0.0075026,-1
1.056,0.0077757,-1
1.057,0.0069554,-1
1.058,0.0065197,-1
1.059,0.0057545,-1
1.06,0.005485,-1
1.061,0.0048454,-1
1.062,0.0046033,-1
1.063,0.0043638,-1
1.064,0.0035475,-1
1.065,0.0036578,-1
1.066,0.0031328,-1
1.067,0.0025909,-1
1.068,0.0026157,-1
1.069,0.0021973,-1
1.07,0.0013956,-1
1.071,0.00072503,-1
1.072,0.00061897,-1
1.073,0.00012246,-1
1.074,-0.00057634,-1
1.075,-0.00081953,-1
1.076,-0.0010069,-1
1.077,-0.0012925,-1
1.078,-0.0016072,-1
1.079,-0.0024269,-1
1.08,-0.0022912,-1
1.081,-0.0028223,-1
1.082,-0.0033696,-1
1.083,-0.0033963,-1
1.084,-0.0038227,-1
1.085,-0.0042666,-1
1.086,-0.0048852,-1
1.087,-0.0051593,-1
1.088,-0.0057568,-1
1.089,-0.0059039,-1
1.09,-0.0063962,-1
1.091,-0.0070286,-1
1.092,-0.0069613,-1
1.093,-0.0074534,-1
1.094,-0.008186,-1
1.095,-0.0081507,-1
